Nama,User,Isi,Rating,Label
 Pantai Sari Ringgung ,alabaster87,"Pantainya tidak dikelola dengan baik. Parkiran dan sistem perparkiran yang tidak jelas. Semua bagian tampak terbengkalai. Banyak fasilitas yang dibangun dengan cara mengupas bukit / menguruk / menebang pohon, sehingga tampak tidak alami dan gersang. Banyak pantai lain di sekitar Lampung yang lebih alami dan bersih.",2,Negatif
 Pulau Pahawang ,Vinsensia K,Awalnya tidak terlalu excited berpikir hanya pantai biasa tidak sebagus Bali. Makin ragu saat tahu harga paket sewa perahu yang sangat murah (again compare with Bali lol) setelah 5 menit perjalanan Di kapal saya mulai terpeson ternyata bagus Makin jatuh cinta saat menyelam. Ekosistem alamnya masih alami Dan tidak terlalu ramai ,4,Positif
 Pulau Pahawang ,Ohink R,Surga bawah laut yg tersembunyi di lampung..spectakuler mantap indah keren..buat anda pecinta laut kunjungi tempat ini pahawang island lampung....banyak spot cantik cantik terumbu karang yg bagus ikan akan yg beragam pokoknya bener2 surganya laut yang bener bener indah..,4,Positif
 Pulau Pahawang ,Tannisa2014,"Pertama kali saya ke Pulau Pahawang sekitar 3 tahun yang lalu tempat itu masih sepi, bisa snorkeling sepuasnya. Tapi ketika saya ke sana awal tahun 2016, tempat itu ramai sekali. Tetap ada terumbu karang yang menarik namun karena terlalu banyak orang jadi kurang nyaman. Untungnya kami menyewa kapal seharian jadi bisa ke spot-spot lain yang lebih sepi.",3,Positif
 Pulau Pahawang ,Fakhrudin S,"Untuk mencapai Pulau Pahawang INI membutuhkan semangat Dan waktu yang tidak singkat. Apabila Dari Jakarta harus terlebih dahulu menyebrangi Merak, pelabuhan Merak menuju bakaheuni Lampung kemudian di lanjutkan ke pelabuhan ketapang, dan dengan perahu kayu selama 2,5 jam dapat Tina di pulau Pahawang. Selanjutnya Ada dua titik untuk menghilangkan stress yaitu di pahawang kecil Dan pahawang besar. Di pahawang kecil bertaburan pasir putih nan bersih yang bisa dilihat hanya pada saat air surut, selanjutnya meluncur ke pahawang besar, dimana di dasar laut banyak terdapat biota laut yang masih alami, ikan nemo dan sejenisnya dapat dengan mudah ditemui di dasar laut. Penginapan di Sana belum modern masih sama seperti rumah penduduk. Namun itulah kondisi yang Ada, masih alami Dan sangat Indah.",4,Positif
 Pulau Pahawang ,ReReNad,"Tidak terlalu jauh dari Bandar Lampung, tempat penyebrangan menuju pulau Pahawang dpt ditempuh sekitar setengah jam. Pulau Pahawang ini seharusnya indah, namun kurangnya kesadaran para wisatawan dan para penduduk tentang kebersihan, sehingga banyak sampah di pulau nya. Dan karena sedikitnya penginapan, maka harga terlalu mahal utk sebuah homestay.Sekedar rekomendasi, jika perjalanan bersama keluarga, lebih baik tidak usah menginap di pulau pahawang, karena semua tujuan wisata dapat diselesaikan dalam perjalanan sehari",3,Negatif
 Pulau Kelagian ,robbysatya,"Pulau ini hanya berjarak kurang lebih 40 km dari Pusat Kota Bandar Lampung. Dengan hanya menyeberang dari kampung nelayan ketapang yang hanya memerlukan waktu tempuh 20 - 30 menit dengan mengunakan perahu mesin.Jarang di kunjungi manusia sehingga masih alami dan asri. Begitu pula juga taman lautnya yang masih alami, Pantai berpasir putih juga nampak indah.",4,Positif
 Pulau Kelagian ,Sutiono,"Bila berlibur ke Lampung, selain mengunjungi Way Kambas, bisa meluangkan ke pulau Kelagian, pantainya masih bersih, dan pemandangannya indah. Sayangnya, banyak tempat merupakan milik pribadi.",4,Positif
 Pulau Kelagian ,Elfira M,"Kami menuju Pulau Kelagian melalui Pantai Klara, dg mnyewa kapal seharga 150rb. Berhubung bukan weekend, Pulau Kelagian cukup sepi, shg atraksi jetski, banana boat, dsb yg biasany ada saat weekend/libur, tdk tersedia. Hny ada penjaga gubug2 pondokan di tepi pantai yg sdg bersih2. Katany, di pulau ini jg ada penginapan & tempat berkemah. Pantai di Pulau Kelagian berpasir putih, kalau terkena panas, teksturny spt tepung. Air laut pantainy jernih, tp brhubung sdg surut, batas dalamny mjd dekat. So far, g nyesel k Pulau Kelagian (walaupun pas sepi), krn masih tetap bs mengagumi pemandanganny yg indah. ",3,Positif
 Pulau Kelagian ,Kenwie,"Saya berkunjung ke pulau ini awal bulan Juli 2014.Pulau ini sangat indah, dan tidak berpenghuni. Pasir putih dan laut yang jernih menjadi daya tarik yang luar bisa.Pulau ini dapat di capai dengan perahu dalam waktu 30 Menit dari pantai Clara.",4,Positif
 Pulau Kelagian ,NandyaMooie,"Pulau Pasir Putih tak berpenghuni yang menawan. Ada dermaga menyambut saat menghampiri pulau berkombinasi dengan lautan biru dan langit yang cerah itu kombinasi yang bisa aku bilang perfecto, ditambah angin semilir di pinggir pantai di dalam saung. walaupun panasnya agak menyengat tapi gimana pun pantai ya harus ada matahari :DDi salah satu sisi pulau di pinggir pantainya berderet saung-saung yang bisa digunakan untuk sekedar duduk santai menikmati pantai di bawah pohon-pohon rindang yang menaungi. Pulau Kelagian - Bikin ketagihan untuk eksplore foto!",4,Positif
 Boemi Kedaton Mall ,Randhika S,"Mall paling baru di Lampung. Lumayan lengkap dan bagus. Macam2 makanan dari Indonesia, Korea, Jepang, Vietnam ada. Bioskopnya juga bagus. Tujuan akhir pekan masyarakat Lampung.",4,Positif
 Pantai Sari Ringgung ,icha_syailillah,"Pantai yang bagus tapi masih kurang perhatian. Karena jika mulai malam tidak ada lampu yang menerangi, jadi sangat gelap. Air juga mati jadi susah untuk bersih badan setelah main di Pantai. Kurangnya penjual makanan atau minuman.",3,Negatif
 Pantai Sari Ringgung ,Kiky T,Pantai ringgung ini termasuk pantai yg msh alami karena air dan pemandangannya indah sekali terlihat jelas adanya 2 wrn di pantai ini ...Buat anak anak bebas bermain di pasir lembutnya ombaknya pun tak membahayakan ... wajib dikunjungi pantai ringgung ini ...,5,Positif
 Pantai Sari Ringgung ,gaol k,"Pantainya indah banget, apalagi ngeliatnya dari atas (krakatau view),,Foto panorama keren euy,,Kalo bawa keluarga juga enak nih, ada pondokan buat istirahat, trus juga ada arena bermain buat anak-anak,, yah dengan catatan anaknya jangan dilepas, karna wahananya di pinggir pantai, kalo hanyut siapa yang tanggung jawab ntar, jadi masih butuh pengawasan orang tua ya guys,,",5,Positif
 Pantai Sari Ringgung ,Yudiar I,"Sebenarnya indah pantainya... Namun jalan yang rusak dan fasilitas pemerintah yg ala kadarnya berasa kami yg datang dari pulau jawa seperti merasa achhh... Masih bagus dijogja dan pacitan. Kamar mandi jebol semua pintunya. Tdk banyak yang jual oleh2,pondok berteduh harus sewa mahal,tdk bnyk warung makan.seperti kurang terurus. Tapi lumayan divanding objek yg lain. ",2,Negatif
 Pantai Sari Ringgung ,Inka P,"Pantai di Lampung sangat indah. Salah satunya Pantai Sari Ringgung. Untuk lokasi yang bagus di Pantai ini ada di Pasir Timbul. Cukup naik kapal sewaan sebentar untuk menjangkau tempat ini.Sayang, seperti tempat wisata lainnya di Lampung, kelemahan pantai ini ada di sarana dan prasarana yg kurang baik. Seperti jalan yg rusak, tempat parkir yang semrawut, ketersediaan ruang ganti dan toilet, dll.. Note.Datang ke tempat ini lebih baik di luar weekend atau hari libur. Biar gak keganggu dengan rombongan bus bus yang gelar tiker dan bikin acara dangdutan.",4,Positif
 Pulau Pahawang ,Vitria R,"Snorkeling disini pasti akan membuat anda ketagihan. anda pasti tidka menyangka bahwa Pulau Pahawang cukup dekat dari Jakarta. Disana banyak penyewaan alat-alat snorkeling, beberapa losmen dan pemandu wisata jadi tidak perlu khawatir.",5,Positif
 Pulau Pahawang ,deviih,"Luar biasa tempat nya, pemandangan nya sangat indah. Pas buat keluarga anak dan istri..rasanya ingin balik lagi ke pulau pahawang",5,Positif
 Pulau Pahawang ,Wisan585,bisa maen dengan ikan yg banyak sekalisyarat bawa roti yang cukup banyak untuk kasih makan ikanpantai bersih dan bening sama sekaliuntuk snorkling ok bangettidak akan cukup hanya 1x datang,5,Positif
 Pulau Pahawang ,rini s,"Sudah 2 kali ke tempat ini dan rasanya tak pernah bosan, selalu disuguhkan dg pemandangan yg manakjubkan. Bisa snorkling sepuas hati ditemani nemo nemo yg cantik, banyak spot utk berfoto. Sangat seru jika ketempat ini bersama teman teman.",5,Positif
 Pulau Pahawang ,Wahyu J,"Salah satu lokasi wisata indah, tapi sayang sudah mulai rusak karangnya karena banyak perenang pemula yang mencoba melihat keindahan karang disini. Tapi recommended kok buat liburan murah dekat ibukota",4,Positif
 Pulau Kelagian ,florentinaworo,"Pulau dengan pantai berpaisir putih ini terletak di selatan Lampung. Untuk mencapai pulau ini bisa menggunakan perahu dari dermaga ketapang ataupun pantai klara, hanya memerlukan waktu setengah jam. Ada sebuah penginapan di pulau ini, warung makan, beberapa kamar mandi dan toilet. Di pantai ini diperbolehkan untuk mendirikan tenda, hanya saja wajib melapor kepada petugas di pulau ini. Air laut yang jernih dan gradasi warna lautnya sangat menmanjkan mata, palung laut terlihat jelas dari dermaga. Hati-hati jika bermain di tepi pantai dekat dermaga, banyak ubur-ubur menyengat. Listrik di pulau ini hanya akan menyala pada malam hari.",3,Positif
 Pulau Kelagian ,Nikki W,"Pulau Kelagian adalah satu dari 3 pulau, selain Pahawang Besar dan Pahawang Kecil yang dapat dikunjungi oleh wisatawan. Kami menyempatkan diri untuk snorkeling di sekitar area pulau ini, dan biota lautnya keren!, di area ini lebih banyak jumlah karangnya dibanding ikannya, tapi kemarin sempet ngeliat pari biru, sumpah kereen abis, ini spot paling bagus dari ketiga pulau di skeitaran pahawang",4,Positif
 Pantai Mutun ,Anatane99,"Wisata ke pantai mutun juga masih bisa ditambah dengan naik perahu menuju ke pulau-pulau disebrangnya ! banyak pula kegiatan yang dapat dilakukan disana seperti ; snorkling, diving, parasailing, dan lain-lain.",3,Netral
 Pantai Mutun ,DatokBaihaki,"Pantai ini lebih bagus dibanding pantai pasir putih ataupun pantai puri gading, pemandangannya juga cukup bagus. kalau ke sini lebih baik langsung nyebrang ke Tangkil naik perahu ketek. Jalan menuju pantai ini cukup jelek.",4,Positif
 Pantai Mutun ,Einoks,"Pantai Mutun tidak begitu jauh dari kota Bandar Lampung, kurang lebih 45menit saja.Tiket masuk ke objek ini Rp 10.000/org.Disini kita bisa berenang atau sekedar duduk2 santai di gazebo yang disewakan.Dari sini kita juga bisa menyebrang ke Pulau Tangkil dg menggunakan jasa antar jemput kapal/jukung. Tarif kapal/jukung Mutun - Tangkil- Mutun Rp 15.000/org.",3,Netral
 Pantai Mutun ,EryTodes,"Pantai ini tak begitu jauh dari kota, sepintas terlihat cukup bagus, tapi banyak sekali sampah yang berserakan dan juga yang mengapung di air. Pengunjung pantai ini sangat ramai, berisik dan banyak yang buang sampah sembarangan walaupun sudah ada tempat sampah yg disediakan petugas.",2,Positif
 Pantai Mutun ,Andreza_Stevano,"Pertama kali ke pantai Mutun, sebenarnya tujuannya ke Pulau Tanckil yg ada diseberangnya Pantai Mutun, Naik perahu PP bayar 35Rb 10 menit perjalanan, lumayan seru, tapi sayang gak nyobain wisata airnya",3,Positif
 Pantai Sari Ringgung ,Taty A,"Mampir sebentar ke Pantai ini untuk melihat Krakatau. Katanya bias terlihat, tetapi saya tidak berhasil melihat Krakatau. MUngkin karena hanya sebatas pergi ke gerbang Krakatau View tanpa naik lebih tinggiPantainya sendiri sangat ramai dan kurang nyaman untuk tinggal lama",3,Negatif
 Pantai Sari Ringgung ,Hardiansah E,"Pantai ini baru saja mengalami renovasi besar2an jd terlihat sangat cantik, saayangnya untuk menginap baru tersedia cottage, andaikan di bangun hotel berbintang mungkin akab menjadi pioner bagi pantai2 lain di sekitarnya sehinggaa kedepannya akan menjadi anyer nya sumatera hehe",5,Positif
 Pantai Sari Ringgung ,Siti M,"Pantai ini dapat dicapai sekitar 30 menit berkendara dari pusat kota Lampung, dengan jalan yang masih berbatu dari gerbang depan menuju pantai sari ringgung. Tidak sempat menikmati pantai ini, karena tujuan awal kami hanya sebagai spot untuk langsung menyambung naik boat menuju tempat wisata lain (Pasir Timbul, Pulau Pahawang dan lainnya). Terdapat pula Masjid apung di dekat pantai ini.",3,Netral
 Pantai Sari Ringgung ,mang_juhak,"Salah satu tempat wisata pantai yg baru..dan jadi rujukan bagi masyarakat kota bandar lampung, selain mudah dijangkau, dilengkapi sarana pondokan pinggir pantai jd kita bisa melihat anak2 yg sdg bermain dipantai..tapi harus bayar 50 rb untuk 1 pondokan, biaya masuk pantai 20rb orang, mobil 10rb, di pinggir pantai ada arena perosotan air untuk anak2 dan dewasa..enak saat renang tidak banyak karang..",4,Positif
 Pantai Sari Ringgung ,Tienti R,Terkelola dengan baik. Menyediakan kapal-kapal untuk disewa menyebrangi pulau atau sekedar berkeliling. Pasirnya putih dan tersedia fasilitas bermain bagi anak-anak.Sepertinya ada potensi untuk snorkling tetapi belum di gali lebih dalam.,4,Positif
 Pulau Pahawang ,Taufikuieks,"dari bandar lampung kit naik kendaraan sekitar 45 menit ke pelabhan ketapang. Sewa perahu kmotor sudah diatur oleh teman dari dermaga 2. Karenarombongan kitasekitar 7 orang maka lebih baik naik perahu motor yang luas walau lebih lambat daripada naik speed boat. Sesampainya di pulau pahawang, perahu membuang jangkar di kawasan Nemo. Disini kita bisa berenang dan sorkeling sambil menikmaikeindahan tamanlaut baik karang maupun ikan-ikan yang berwarna-warni.. indah sekali. Sewa perahu sekitar 700 ribu...",5,Positif
 Pulau Pahawang ,Widhy,"Pulau Pahawang telah menjadi alternatif liburan bagi orang Jakarta. Pulaunya indah dan jaraknya tidak jauh dari Jakarta.Saat liburan panjang, dermaga Ketapang sangat penuh dan harga sewa perahu melonjak tajam. Pulau Pahawang sangat indah, lautnya bening, namun fasilitas umumnya seperti toilet dan kamar mandi masih kurang. Fasilitas tersebut terdapat di daerah dermaga Ketapang.Dalam banyak hal Lampung masih harus banyak perbaikan. Contohnya di daerah dermaga Ketapang. Fasilitas parkir sangat terbatas, masih tanah yang kalau hujan sangat becek dan membuat ban slip. Susunan parkirnya tidak beraturan sehingga bisa menghambat mobil yang parkirnya tertutup mobil lain. Yang lebih mengejutkan tarif parkirnya Rp.15,000, sama dengan parkir di mall yang fasilitasnya bagus.",5,Positif
 Pulau Pahawang ,Junidarmanto,Pulau yg sangat eksotis di provinsi lampungTempat yg sangat cocok bagi pengunjung yg ingin istirahat dari hiruk pikuk kota besarPemandangan yg disuguhkan sangat bagus tidak hanya di permukaan laut tapi juga di bawah laut,4,Positif
 Pulau Pahawang ,Dika A,"Pahawang merupakan wisata andalah lampung, tempatnya tidak jauh dari pusat kota bandar lampung, perjalanan untuk menuju pulau pahawang sekitaran 30 menit dari dermaga ketapang, nice banget pantai dan trumbu karang di pahawang",4,Positif
 Pulau Pahawang ,rafiqahumaira,"penatnya aktivitas kantor membuat saya sangat jenuh, liburan ke pahawang menjadi pilihan karena saya tidak perlu mengambil cuti. memang memerlukan waktu yang lumayan lama diperjalanan, tetapi lelah akan tergantikan setelah menyelam dan melihat keindahan laut di bawah sana.",5,Positif
 Pantai Mutun ,Medrel,"Tak jauh dari pusat kota Bandar Lampung, kurang lebih hanya 30 menit berkendara. Lautnya hijau, bersih dengan kapal-kapal nelayan yang bersandar di siang hari. Terdapat beberapa pohon yang telah mengering di tepian pantai serta deretan gubug-gubug kecil tak berpenghuni.Kami hinggap di salah satu gubug dan berbincang cukup lama di sana hingga ada seorang bersepeda motor menghampiri. Ia menawarkan jasa kepada kami hingga akhirnya kami menolaknya, lalu ia mengatakan kepada kami bahwa gubug yang kami bersantai diatasnya tidaklah gratis.Tak terlalu menjadi masalah karena kami masih punya pantai yang luas dan pepohonan rimbun untuk sekedar memandangi keindahan di sana.",3,Positif
 Pantai Mutun ,Devalope2999,"Pantai Mutun lokasinya tak jauh dari jantung Kota Bandar Lampung. Lokasinya bisa kita tempuh hanya sekitar 30 menit dari Kota Bandar Lampung menuju arah Hanura atau Padang Cermin. Namun jalan menuju lokasi pantai agak sedikit rusak tapi akan terbayar dengan pemandangan indah di pantai. Biaya masuk ke lokasi wisata cukup murah. Sesampainya disana rimbun pepohonan akan menyambut di tepi pantai da saung berjejer di tepi pantai tapi tentunya membayar jika kita ingin menggunakan sekitar Rp 50.000,-. Namun akan lebih indah jika kita menyeberang ke Pulau Tangkil yang ada di depan pantai. Ongkos menyeberang pun murah, namun saya petugas yang meminta biaya masuk di pulau tersebut kurang ramah terhadap pengunjung. Di Pantai Maupun di pulau Anda bisa berenang sepuasnya atau bermain di pasir putih yang terhampar. Jika bosan Anda bisa melakukan permainan air yang tersedia, seperti banana boat, kano, ataupun jetski. Ombak di pantai ini pun tak begitu besar jadi cocok untuk berenang dan tentunya lebih aman.",4,Positif
 Pantai Mutun ,PalupiYudiesta,"Perjalanan ke Pantai Mutun dapat ditempuh kurang lebih 45 menit dari kota Bandar Lampung.Pantainya cukup luas, ada saung-saung dengan jumlah cukup banyak yang bisa kita gunakan untuk menikmati pantai.pantainya pasir putih dan ombaknya tenang, jadi bisa tenang ajak anak-anak berenang.selain main air di pinggir pantai kita juga bisa menyebrang ke pulau tangkil dengan perahu yang sudah siap disewakan.sayangnya, pantai ini kotor, wisatawan yang datang sering kali buang sampah sembarangan, ditambah kurangnya tempat sampah yang disediakan pengelola.",2,Negatif
